userName,score,at,content
Pengguna Google,1,2019-03-17 17:13:14,kan di traveloka ada promo terus ada tulisan kode promo hanya dapat dilihat pada versi min 3.5 dan berlaku ketika proses pencarian pesawat tapi kok disaya ga ada ya
Pengguna Google,4,2020-02-23 02:11:28,"Mon maap saya ada traveloka paylater, tapi status nya di blokir, di app.nya bilang harus lunasin tagihan saya, padahal nggak ada tagihan samsek, tolong dong cara aktipin traveloka paylater lagi 🙂"
Pengguna Google,5,2018-09-16 12:15:48,Sangat puas dgn app traveloka... Klo ada menu tambahan untuk kredit hp melalui app ini pasti laku lho... hehehe Semangat bos....
Pengguna Google,5,2020-01-18 18:40:45,"selalu setia dengan traveloka, yang mau saya pertanyakan kenapa sya tdk bisa melihat stts penerbangan pesawat yg suami sya tumpangi, apakah biasanya seperti itu atau bagaimana. terimakasih"
Pengguna Google,2,2021-08-09 15:44:24,Kenapa sayah setalah refund jadi rugi satu juta.. Pedahal kemaren kemaren sayah rifund cuman di kurangin sedikit..ada apa ini dengan apk traveloka.. Sayah loh udah langganan..tolong penjelsan nya apa..?? Buat apa tiba tiba di potong nya satu juta.. Harus jelas dong rincian nya.. Di status rifund saya gak ada potongan satu juta nya..POKONYA SAYA MINTA PENJELSAN nya..saya beli harga 4.606.662.. Kok di balikin nya cuman 3.445.390..kemaren kemaren di status rifund mau di kembalikan nya 4.445.390..
Pengguna Google,1,2019-07-02 01:38:55,Apaan.. Keluar mulu. Dengan alasan koneksi buruk. Padahal sinyal bagus.. Dicoba pake wifi pun tetep sama.
Pengguna Google,4,2021-10-01 12:06:15,"akun saya 1 nya terkait sama fb sementara email fb adalah email yg udah ga pake lagi, saat mau pesan makan traveloka send verifikasi ke email jadi saldo saya ga bisa kepake"
Pengguna Google,5,2023-12-30 14:39:09,"Keren nih aplikasi,berguna banget buat yg suka traveling.. Udah gitu suka ada promo² menarik,turis kebanyakan pake inu karna banyak sekali kemudahan di dlm aplikasinya🤭"
Pengguna Google,1,2019-02-20 02:01:28,"aplikasi ini sungguh membosankan. terlalu banyak iklan sehingga sangat mengganggu saya, padahal notifikasi iklan sudah saya cekal. inilah contoh orang berbisnis yang sangat merugikan oranglain dan akan masuk neraka jahanam."
Pengguna Google,1,2021-11-30 08:38:06,"kecewa banget, andai ada bintang setengah aku kasih bintang setengah aja, aku pesan tiket trus tiba2 di batalkan dan minta kembalian uang tapi tunggu 90 hari. wow sangat mengecewakan, dan sampai skrg masih di proses"
Pengguna Google,5,2022-07-27 08:24:48,Kepada pihak traveloka kenapa ya paylater saya tdak bisa di gunakan.sementra saya sudah mendapatkan limit 3.800.000 tetapi kenapa tdak bisa di pakai.saya sangat butuh sekali untuk beli tiket ini.mohon di bantu
Pengguna Google,5,2020-08-18 14:38:20,mudah untuk mencari apa yang sy butuhkan. terima kasih traveloka. jd semakin yg terbaik & terdepan
Pengguna Google,1,2023-06-01 12:55:07,"Saya sangat kecewa dengan layanan Traveloka, waktu keberangkatan dengan di bandara tidak sesuai dan mengakibatkan tiket saya hangus, tidak jadi berangkat, khususnya Citilink saya sangat kecewa, sangat kecewa.. Apakah tidak ada keringanan kembali bagi saya."
Pengguna Google,1,2019-04-26 11:27:35,traveloka kenapa ya? mau ngajuin paylater pas foto ktp selalu ngeblur. Di coba di app lain foto ktp saya fine2 aja. aneh. prosesnya gak selesai2 foto ktp dr malem sampe di coba bsk paginya. tolong dong di perbaiki.
Pengguna Google,2,2023-08-14 19:01:51,Sekarang ini saya harus membeli tiket multikota namun tidak bisa karna tertulis ada masalah dengan sistem kami. Sudah dari pagi sampai malam belum juga baik. Jika menunggu besok maka tiket akan berubah mahal dan diskon2 akan hilang. Mengapa pada saat ada diskon yang bisa diambil selalu ada kendala sistem?
Pengguna Google,5,2018-12-20 17:01:51,kenapa aplekasi treveloca sekarang susah di buka selalu kembali ke awal padahal saya mau cari tiket. cuma aplekasi kembali ke awal ada tulisan ada kendala.tolong dung di perbaiki
Pengguna Google,5,2023-12-13 17:34:48,"aplikasi nya sangat berguna untuk berpergian keluar kota, saya sangat terbantu karena ada nya aplikasi ini, aplikasi ini sangat rekomended bangett, semoga tetap dipertahankan."
Pengguna Google,5,2023-11-15 11:39:51,"Selain gratis Traveloka Points, pengguna baru aplikasi Traveloka juga akan mendapatkan diskon untuk berbagai produk Traveloka seperti diskon tiket pesawat domestik, diskon hotel, diskon tiket kereta, dan diskon produk lainnya."
Pengguna Google,4,2018-11-26 11:38:28,"Saya kecewa dengan traveloka, lama sekali dlm penanganan kasus saya. Saya harus tlpn trus cs nya dan sangat menghabiskan pulsa."
Pengguna Google,1,2022-07-07 14:53:03,"refund tiket hangus 60%, pas ditransfer nominal nggak sesuai dengan kesepakatan awal alasannya dipotong bank masa iya potongannya 40% wkwk lucu. total dana refun yg kembali hanya 20%."
Pengguna Google,1,2019-11-08 09:57:23,Aku udah pake 3x aman2 aja lancar. Lah sekarang hari ini nih. Aku lagi butuh banget eh lemot aplikasinya taiii. Ganti Stasiun aja loading lama gk keluar2 pilihan stasiunnya. Bego bener dah servernya
Pengguna Google,2,2023-10-19 10:14:08,"Mohon maaf bintang saya kurangi, karna sy kecewa atas sistem paylater yang ada di Traveloka, Jika ada keterlabatan bayar karna lupa meskipun cuman 1 hari, biaya denda yang dikenakan SANGAT tidak masuk akal. Contoh : Harus bayar Rp. 168.125, telat bayar 1 hari, dikenakan pinalti sebanyak Rp. 25.218. Sungguh denda pinalti yang sangat tidak masuk akal."
Pengguna Google,5,2019-04-14 15:01:44,gimana caranya bisa daftar ke traveloka paylater ??? sedangkan untk pembaruan aplikasi tidak tersedia. MENYEDIHKAN DAN MENYEBALKAN
Pengguna Google,2,2022-05-19 20:19:09,"Untuk pemesanan tiket lwt traveloka sy kasih bintang 5. Lancar semua. Aman. Lalu saya ditawarkan untuk buka PayLater. Saya dapat limit awal 2,700,000,. (transaksi traveloka 2,200,000 + transaksi merchant 500,000). Transaksi merchant baru aja dipakai beli pulsa 100,000 eh tau2 limit udh lgsg drop. Sisa Limit 400,000 itu pun ga bs dipakai. Heran. Trus gimana ini cara deaktivasi PayLaternya? Limit ga seberapa, takut ada muncul tagihan yg ga merasa makenya. Tolong share. Thx"
Pengguna Google,1,2021-09-18 15:42:52,"2 kali pesan lewat aplikasi ini tapi g bisa check in. Udah bayar, udah nunggu lama di lobby. Tetep aja voucher hotel tidak terbit. Disuruh nunggu satu jam, trus satu jam lagi, trus satu jam lagi sampai cape nunggu tetep g bisa check in dan berujung refund. Yang pertama nunggu sampai jam 2 malem ternyata penginapan udah g bekerjasama dg traveloka tapi anehnya bisa di booking. Kejadian kedua nunggu dari jam 1 sampai jam 4 tetep g ada kejelasan disuruh nunggu satu jam lagi. GAK JELAS!!!!!"
Pengguna Google,5,2018-10-08 09:34:42,"Terima kasih banyak buat traveloka udah membantu banget buat pesan tiket jatim park2, jatim park 3, museum angkut pas lahi rame2 nya g perlu pake cape2 antri cukup lewat traveloka aj,"
Pengguna Google,1,2024-01-07 17:32:40,Seharusnya traveloka menyediakan fitur cancel untuk pemesanan rentcar agar tidak menyulitkan pengguna jika ingin membatalkan pesanan sebelum mendapatkan drivernya. Dan memberikan pilihan untuk refund sebelum mendapatkan driver rentcarnya !
Pengguna Google,1,2023-03-30 23:43:35,"Saya sudah mengajukan proses refund dana dari tiket yang sudah saya booking tapi sampai sekarang belom ada proses atau konfirmasi lanjut dari pihak terkait. Saya sudah lama refund sampai sekarang belom ada, gimana ini cara kerjanya traveloka uang saya udah banyak saya keluarkan. Saya mau uang saya kembali."
Pengguna Google,1,2022-07-22 00:37:38,Proses pengembalian dana saya sudah berjalan 10 hari namun belum dikembalikan juga. Sementara saya sudah mengalami kerugian. Respon Costumer Service di email juga seperti tidak jelas dan tidak menghasilkan solusi. Berujung dijawab dana sudah di transfer namun di bukti rekening koran saya belum ada dana. Aplikasi ini berpotensi menipu. Penyelesaian masalah sangat tidak dapat dipercaya
Pengguna Google,1,2020-03-11 14:51:09,"Sebagai pengguna baru saya sangat kecewa dengan traveloka,baru pertama pesan Penginapan tutup masih saja d open booking oleh traveloka Bye...traveloka Uninstall aja dech"
Pengguna Google,1,2022-11-23 16:11:53,"Aplikasi tidak jelas....., Naik turun nilai paylater .... Masih lebih bagus aplikasi E tiket & Pegi Pegi & Reddoorz!!!!!!!,, Seperti ini perlakuan kepada customer lama...... Hanya Karena jarang digunakan dan jika di gunakan selalu mendadak, memang itu fungsi nya paylater digunakan pada saat kebutuhan mendadak. Eh jadi nya limit paylater diturunin dan poin merosot tidak jelas!!!!!!bad aplikasi 👎👎👎👎👎👎👎 analisnya begoooo kali!!!!!!!, minus -5 ⭐⭐⭐⭐⭐ mah buat paylater"
Pengguna Google,4,2019-03-21 22:02:18,"Saya Sering Memesan Tiket Pesawat dan Menginap Di Hotel Menggunakan aplikasi Traveloka Karena Mudah Untuk Proses Transaksinya, dan Tolong Kerjasama Lagi Dengan Pihak AirAsia Supaya Saya Bisa Memesan Tiket Pesawat AirAsia Menggunakan Aplikasi Traveloka, Terimakasi"
Pengguna Google,1,2021-02-04 20:46:18,"Awalnya penerbangan saya dialihkan dan ternyata akhirnya dibatalkan, pas pengembalian uang awalnya diberikan waktu 3 kali 24 jam, namun ternyata uang tersebut tidak dikembalikan sama sekali"
Pengguna Google,3,2021-03-27 17:53:49,"Saya di minta nunggu 6 bulan utk aplikasi cicilan tanpa kartu kredit, maka dari itu saya kasih bintang 1 selama 6 bulan juga ya. Verifikasi data saja belum hahahaha"
Pengguna Google,1,2023-03-09 13:43:33,"Pas awal instal bagus dan bisa dibuka. Trus klo udh lama gk dibuka kok eror ya. Masak mesti di uninstal dlu, trus didownload lgi baru bisa dibuka aneh kdang."
Pengguna Google,1,2023-09-07 12:34:44,Sangat payah. Susah untuk melakukan memilih kursi dan cek'in. Mending beli tiket penerbangan langsung di app maskapainya dari pada disini. Ga sama waktu sebelum di perbarui sangat payah sekarang
Pengguna Google,1,2022-03-14 11:53:31,"Kalo driver cancel harusnya cari driver baru,, bukan malah gitu aja udah di cancel yaudah... sekalian harga jual di traveloka mart di luar harga yg di tentukan!!!"
Pengguna Google,2,2024-07-21 17:10:56,Fitur bayar di hotel sudah ga bisa
Pengguna Google,5,2022-10-24 09:42:57,Navigasi fitur-fiturnya simpel. Semua gampang dijangkau. Jadi nggak bingung pakai appsnya.
Pengguna Google,1,2023-10-05 08:05:45,"Parah mau reschedule penerbangan malah di tunda,tolong di tangani secepat nya waktu nya sisa hari ini untuk packing,maaf kecewa bgt sebagai pemula di berat kan"
Pengguna Google,5,2020-12-18 08:05:56,"selalu jadi aplikasi tuk traveling... pesen pesawat, kreta n hotel.. ehh juga tuk pembayaran... konfirmasi n proses langsung stlah pembayaran.👍👍"
Pengguna Google,2,2018-11-24 17:49:15,"Pake traveloka udah lama dan sangat membantu, sygnya skg bgtu mnyebalkan tiap menit muncul iklan sangat menggangu sekali jadi dengan terpaksa sy uninstal...bye"
Pengguna Google,4,2018-12-19 17:34:24,tolong dong kalo udah habis list kereta nya dihapus biar ngga dikira php. Tulisan format tinggal 1 tapi ketika mau pesen udah dibilang penuh aja.
Pengguna Google,1,2023-06-04 18:34:37,"Traveloka sangat buruk, masa kit pengajuan refund di tolak dengan alasan sudah di check in ? Padahal tidak perna check in dan pengajuan 6 jam sebelum keberangkatan, sama pihak Traveloka di suru menghubungi pihak Lion,tetapi ternyata yang Uda melakukan checkin dari pihak Traveloka nya sendiri biar tidak ngembalika uangnya , pelayanannya buruk sangat buruk Permainnya sangat jelek"
Pengguna Google,1,2022-06-02 18:53:25,parah udh pesen tiket udh ada tapi pihak hotel belum terima. tolong pihak traveloka. agency yang bermasalah di blacklist aja. merugikan pihak aplikator. utamakan customer.
Pengguna Google,1,2019-08-14 12:06:36,tolong dong benerin tempat duduknya..saya pesen di deket jendela.. kok d keretanya malah beda.. ga sesuai sama aplikasinya. kecewa pokoknya..
Pengguna Google,1,2020-05-29 17:23:07,"Pelayan Buruk. Terlalu lama proses Refund. Pembayaran dikirim ke traveloka berupa Transfer uang, dikembalikan berupa Travel Voucher. Eek!!!!"
Pengguna Google,1,2021-10-30 08:02:43,Aplikasi jelek. Sesudah pembayaran kirim foto bukti pembayaran. Agar segera di proses. Malah lama lama e tiket tidak bisa di proses. Padahal lunas pembayaran. Tidak bisa refund disuruh verifikasi manual. Hangus uangg
Pengguna Google,5,2021-02-16 12:57:51,Traveloka selalu di hati! setiap terbang tdk perlu ke mana mana cukup ambil hp dan buka aplikasi Traveloka. mantap!
Pengguna Google,2,2023-09-30 22:25:36,"Padahal selalu bayar cicilan payleter tepat waktu dan tidak pernah nunggak. Kenapa limit yg awalnya 7.200.000 jadi turun ke 4.800.000. Bingung juga, padahal selalu bayar tepat waktu loh saya."
Pengguna Google,1,2019-05-20 16:11:46,"Saya sudah lama pakai aplikasi ini, tapi kali ini saya kecewa banget..pas dapat harga promo...sudah mau dibayar lewat Transfer gagal2 terus...ternyata harga nya cuma fiktif"
Pengguna Google,5,2019-10-01 07:47:38,Pelayanan bagus...tp sering error servernya.seperti hari ini pas mau pesan tiket tdk bisa masuk bagian pilih kursi krn error server. Tolong segera di perbaiki
Pengguna Google,1,2023-12-27 15:43:54,akhirnya SANGAT kecewa dng traveloka. refund 1 mg sblnya. pengajuan selalu di tutup dengan notifikasi. ujung2nya tdk bisa refund. uninstall saja. CS rooboting system. komunikafi 1 arah. #KECEWA
Pengguna Google,1,2022-03-17 13:21:23,"Saya tidak menggunakan hotel tapi tagihan terus berjalan. Dan di paksa untuk lakukan pembayaran dengan janji uang di kembalikan dengan tranfer ke rekening saya. Halo sedangkan kasus 2 tahun gak selesai bisa2 uang saya tidak kembali juga nantinya, dan lihat review itu sudah banyak yang komplain uang tidak kembali. Mafia paylater, traveloka juga buat aturan seenak jidad"
Pengguna Google,1,2023-04-07 19:48:33,Masalah refund tiket pesawat di lempar ke pihak maskpai. Hubungi CS pihak maskapai katanya maskapai udah menyelesaikan proses refund dan dana sudah di transfer ke credit traveloka. Tanya balik ke traveloka lagi katanya nunggu duitnya dari maskapai. Muter2 mulu gak ada penyelesaian
Pengguna Google,5,2020-02-01 22:53:39,Kok setelah di update malah dah gk bisa bayar pake CIMB CLIK siih. Jdi ribet aja .. ga asiiik deh uninstal aja klo gni deh
Pengguna Google,1,2022-07-18 20:38:21,"Setiap mau chat cs pasti gagal.. karena kendala sistem!!!! Udah 1 bulan coy... Notif di nyya ada,tp pas di buka selalu kenda sistem!!! Sampahhh"
Pengguna Google,1,2019-11-25 15:00:28,Saya penggunaan lama traveloka dan sudah mengunduh aplikasi ini namun smlm HP saya saya Restart dan traveloka ga bisa di di download mohon peningkatan kualitas aplikasi nya biar pelanggan ngak kecewa
Pengguna Google,1,2022-03-05 13:15:45,"Untuk beberapa minggu ini cukup kecewa dengan Aplikasi Traveloka, Di kasih limit Virtual number paylater tapi tidak bisa di gunakan. Padahal selama ini pembayaran tidak pernah telat"
Pengguna Google,5,2020-06-30 20:22:14,"good, membantu sekali untuk sekedar stay cation ataupun liburan keluar daerah. lengkap bangeeet. semoga semakin bagus dan lengkap lagi untuk kedepannya. cheers 🍻"
Pengguna Google,3,2024-03-25 13:40:27,"Aplikasi kadang eror, tiket pesawat yang sudah habis kadang muncul lagi. Saya terkena erornya, pesan tiket namun di batalkan maskapai karena tiket sudah habis. Padahal di jadwal traveloka masih tertera"
Pengguna Google,1,2019-01-02 20:07:13,woiii tadi aja harganya 850 ribu ke jakarta dari medan kenapa setelah mau di pesan langsung berubah menjadi 2 juta. dengan maskapai menggunakan batik air dan untuk 3 orang. saya mau konsekuensi yang baik
Pengguna Google,1,2022-07-08 12:41:35,"Sangat kurang ajar, bapak saya boking tiket disini sudah tf 1,2jt setelah konfirmasi tiketnya tidak terdaftar dan hangus. Dan tidak ada pengembalian dana sepeserpun dan tidak ada itikad baik untuk merespon."
Pengguna Google,5,2021-07-02 19:20:10,"App Traveloka sangat membantu banget buat nyari tiket kereta api,bus,travel, pesawat,dan soal hotel harganya sangat terjangkau sekali. Untuk masalah pembayaran Traveloka sangat banyak menyediakan metode pembayaran nya"
Pengguna Google,1,2021-09-20 01:02:09,saya sangat kecewa .untuk masalah refund yang memakan waktu terlalu lama. sementara mereka sangat membutuhkan nya . mohon agak di pertimbangkan lagi masalah refund yang memakan waktu hingga berbulan bulan
Pengguna Google,4,2023-11-10 01:52:24,Sementara Saya Kasih Bintang 4 Dulu. Karena Limit Paylaterku Belum Tersedia. Saya Minta Kerjasamanya Kepada Pihak Traveloka Untuk Mengamankan Data Pribadi Saya Di Database Traveloka. Hal Diluar Dari Penyalahgunaan Data Yang Merugikan Atas Nama Diri Saya. Bukan Tanggung Jawab Saya Sepenuhnya Per Tanggal 10/11/1990. Atas Kerjasamanya Diucapkan Banyak Terima Kasih.
Pengguna Google,2,2020-12-07 17:14:39,"Paylater saya sudah sangat lama dinonaktifkan sejak maret 2020, awalnya saya sangat senang dengan apk ini dengan adanya fitur paylater, namun semenjak ada pandemi corona tiba2 saja akun paylater saya dinonaktifkan, saya kira dinonaktifkan secara bergantian, karna akun paylater kaka saya masih bisa dan hanya saya yg dinonaktifkan, namun ternyata sampai saat ini akun saya masih dinonaktifkan, pdhl saya selalu bayar tepat waktu, saya sngt kecewa"
Pengguna Google,4,2022-11-07 10:28:57,"Saya pesen hotel dan status nya udah berhasil tiba"" status ganti otomatis jd menunggu. Human error aplikasi tapi gak ada solusi, udah lapor call center nunggu 30 menit sampe 3 kali (90 menit) tp gak ada aksi. Setiap laporan call center jawaban bertele"" dan berbeda"". Hati"" kawan"" dgn aplikasi nya mending pake aplikasi sebelah. Gak usah di download!!"
Pengguna Google,1,2023-09-19 14:27:30,"Kecewa dengan traveloka. Perubahan jam penerbangan tidak diinfokan kalau maju dan tertinggal pesawat. Tidak ada sms, WA, atau email pemberitahuan. Untungnya masih ada flight selanjutnya."
Pengguna Google,4,2022-07-05 06:31:33,"Jangan pesen oyo di traveloka dulu ygy. Pesen hotel lain jg banyak. Kacau banget ternyata banyak yang tutup. Untung cs travelola gercep, uang bisa refund 100%"
Pengguna Google,3,2019-03-08 06:01:20,"pernah booking hotel di KL, sampai sana hotel nya nggak ada alias blom di book ama traveloka. msh kecewa sampai sekarang"
Pengguna Google,5,2023-01-19 03:24:09,Applikasi tiket online yg sangat baik. Sangat membantu traveler untuk bepergian. Waktu awal beli tiket pesawat di sini langsung sukses dan berhasil tidak ada hambatan hingga naik pesawat 😆
Pengguna Google,1,2023-09-29 11:52:15,kecewa berat dengan pihak traveloka ini karna proses refund harus tunggu waktu sampai 90 hari padahal yg di minta kembali itu uang kita sendiri bahkan sudah di potong juga kenapa pakai di tunda
Pengguna Google,5,2018-12-25 12:02:53,"sangat membantu banget di traveloka ini dgn ada nya limit paylater jdi sya seakan akan jadi agen nya traveloka yg bsa jualan tiket pesawat, tiket kereta, tiket bioskop dan tiket rekreasi buat bisnis sampingan sya...terima kasih traveloka 🙏😊"
Pengguna Google,1,2021-05-07 19:10:44,"Makin hari makin kurang percaya sama apk ini, dikarenakan proses refundnya yg ribet dan super duper lama. Belum lagi potongannya.Tolongnya lebih diperhatikan keluhan customer. Makasih"
Pengguna Google,5,2020-03-11 11:55:39,"traveloka sangat membantu bantu sekali, apalagi paylaternya di kondisi urgent butuh tiket pesawat bisa beli dgn paylater. terimaksih traveloka ku, sukses terus dan makin maju"
Pengguna Google,5,2023-10-22 13:39:36,"Sangat membantu, memudahkan ketika hendak perjalanan, memudahkan mencari tiket, penginapan dsb"
Pengguna Google,1,2022-05-11 19:48:18,"Fitur app nya sulit untuk memilih pencarian tiket kereta. (untuk yg sekarang) enak app sebelum di upgrade. Jadi pindah app yg lain,"
Pengguna Google,5,2020-12-03 12:10:08,"bagus, tapi kalo bisa paylaternya pembayaran diperpanjang cicilan sampai 12 kali utk transaksi lebih dari 1 juta serta bunga diperkecil"
Pengguna Google,3,2023-10-04 14:40:44,"Pembayaran tepat waktu, pembelian tidak pernah mendadak... Level paylater bisa turun? Harusnya dikit lagi level 6 sudah full, turun ke level 5 . Ampun deh"
Pengguna Google,1,2021-07-03 16:11:40,"Sudah hampir 1 bulan proses refund saya masih saja dalam proses pengajuan ke pihak maskapai.beda dengan aplikasi lain,belum ada satu bulan pengajuan refund saya sudah selesai.tolong lah di perhatikan keluhan pelanggan"
Pengguna Google,1,2019-11-08 10:12:02,Saya pernah dan sering tiket ga keluar akhir nya saya cari tiket lain setelah itu yang paling tidak saya suka setelah pakai payleter saya terlambat bayar dan defkolektor nya ganas2 dan ga paďa punya sopan santun di telp dan mengancam saya skrg saya tunggu defkolektor ke rumah saya siap kan aja parang sehebat apa sih defkolektor anda krn itu saya ga mau bayar krn ancaman defkolektor anda treveloka
Pengguna Google,1,2020-12-09 12:20:35,"Benar-benar perusahaan yang tidak bertanggung jawab, katanya waktu awal pandemi dulu penerbangan ditunda dan uang akan dikembalikan sudah sampai akhir tahun begini tidak ada kabar apa-apa, mau menyampaikan keluhan lewat e-mail dan instagram balasnya pakai pesan otomatis. Sunggu saya sangat kecewa."
Pengguna Google,1,2022-09-23 18:40:15,"Pengguna setia traveloka, tp sangat kecewa ketika saya pakai paylater utk membeli barang di shopee, barang sdh sy batalkan tapi bunga hrs ttp bayar sampai 1jt. Gilaaaaaaa !!!!"
Pengguna Google,2,2019-02-15 11:55:45,"maaf saya hari ini Booking hotel maslahah nya harga hotel yang saya tfr tidak sama degan harga setelah saya tfr, Voucher hotel gada jadi gimna nasib nya pesanan saya,apa akan sama seperti pesaan saya terdahulu uang nya hangus atau akan di kembalikan terimakasih"
Pengguna Google,5,2021-12-02 14:39:00,traveloka tambah keren..tambah mantapp ....sukaaa banget sama traveloka ...😍😍😍 memudahkan segalanya..sangat membantu banget..apalgi banyak promonya
Pengguna Google,1,2021-12-15 15:35:30,"Ribet banget mau boking hotel,disitu keterangan nya bayar saat check-in tapi pas mau proses harus masukin kartu kredit,lah buat yang ngga punya..sumpah kecewa banget sekarang"
Pengguna Google,1,2023-05-21 10:42:50,Setiap mau bicara dengan CS susah. Telpon berkali yg terpon selalu komputer. Tolong perbaiki CS traveloka seperti dulu.
Pengguna Google,1,2019-03-05 19:34:54,setelah membaca berita tentang air asia..jdi berpikir ulang nih..option makin dikit..kepuasan berkurang..saat nya un install..bye..
Pengguna Google,1,2022-03-16 05:51:20,"25 feb 2022 saya transaksi di zelora menggunakan @paylater @traveloka ,, dibeberapa menit saya membatalkan transaksi tersebut, di akun zelora pun dana yang di gunakan di refund dan dikembalikan ke akun @traveloka ,, tapi mengapa di akun @traveloka masih ada tagihan 6 bulan kedepan,barang yang dipesan tidak ada di tangan, malah tagihan di depan mata,,beda dengan @kridivo jika saya membatalkan pesanan dana 100% kembali ke limit saya semula, tidak ada kecurangan atau menipu."
Pengguna Google,5,2022-02-07 10:33:09,"Aplikasi yg mempermudah reservasi hotel dan pesawat, dgn diskon yg tdk terduga. Mudah, cepat, dan penting saat urgent."
Pengguna Google,1,2023-03-02 17:42:36,"Masukkan nomor telpon aja susahnya minta ampun. Kode OTP tdk pernah bisa masuk di nomor Hp (biar dicoba gmn pun), gmn mau verifikasi? Chat ke admin jg jawabnya hrs lengkapi data dgn selfie bersama surat pernyataan segala. Ampun deh, apa gunanya email? Kan kode verifikasi bisa dikirim ke email aja kl misal app Traveloka ga sanggup kirim kode OTP ke Hp."
Pengguna Google,1,2022-04-24 15:16:28,Tolong di bantu saya mau bayar tagihan paylater saya kenapa tidak bisa? Tiap kali klik bayar selalu close kembali ke menu awal... Ini traveloka mau di bayar enggak tagihan nya? Jangan sampe udah telat terus nagih ya.. Terimakasih
Pengguna Google,5,2020-12-17 05:27:00,"Penggunaan mudah dan selalu mendapatkan harga terbaik untuk pemesanan tiket pesawat, kereta api maupun hotel saat bepergian. Sangat direkomendasikan...!!!"
Pengguna Google,5,2022-12-25 23:43:56,"trimakasih travelola. mudah sekali untuk reschedule. seharian ini harus 2x reschedule. tapi semua aman, lancar dan sangat mudah"
Pengguna Google,4,2019-04-25 09:37:47,"dulu aq pakai traveloka ,,, karena memori penuh,,, aplikasi aq hapus,,, klo untuk mengaktifkan kembali gmn ya,,, masalah aq selalu gagal dlm mengaktifkan kembali..."
Pengguna Google,2,2023-12-07 13:36:15,Mohon bantuannya kenapa ya aplikasinya baru saya download sudah login tpi fiturnya gak keluar semua. Dan minta perbaruai aplikasi padahal di playstorenya sudah update
Pengguna Google,5,2023-05-04 21:09:33,"cukup mempermudah proses pembelian tiket secara online saat kita sibuk bekerja dan tidak bisa memesan langsung ke stasiun/bandara.. selain itu juga mempermudah orang untuk melihat jadwal keberangkatan, promo menarik, dan tiket yang tersedia secara online.."
Pengguna Google,1,2022-01-24 19:25:38,"Kecewa sih,proses refund dari bulan mei tahun lalu konfirmasi katanya tunggu 3 bulan,ini udah ganti tahun tapi masih zonkkk,udah ngga ngga lagi pakek aplikasi ini!!"
Pengguna Google,1,2022-04-25 16:40:45,"Saya pesen tiket bus batu mukti putra dari yogya ke palembang, tetapi saat sampai agen bus nya malah diganti sama bus lain tanpa ada konfirmasi lebih lanjut. Fasilitas berbeda, ga ada tempat ngecas HP, mkan gk ditanggung jg. Mobil sring brenti krn perbaikan. Padahal sy udah byar mahal tiketnya."
Pengguna Google,5,2023-10-25 19:11:57,"Aplikasi Traveloka sangat membantu banget yang namanya untuk pemesanan Tiket 👍🏻 mempermudah banget untuk pemesanan tiket, pokok nya the best bgt ini apk nya 🫶🏻✨"
Pengguna Google,1,2020-07-18 04:42:09,Kenapa kasih promo hanya di hotel tertentu saja. Kita yang d luar kota itu kan jadi ga bisa rasakan promonya. Jadi apa bedanya aplikasi ini dengan aplikasi lain? Sama sjj. Ga ada beda.
Pengguna Google,5,2020-05-02 12:54:51,Mantap permintaan saya sudah diurus secepatnya...kuncinya hubungi via email itu aja...nanti diurus konsultasikan dengan maskapai kalau ada kesulitan. Thx
Pengguna Google,1,2020-08-05 13:25:10,"mengenai traveloka paylater, terkesan pihak traveloka ketakutan tidak akan dibayar,padahal hanya beberapa hari telat bayar?sampai2 paylater saya langsung di blokir sepihak tanpa pemberitahuan lebih dulu,,kurang MODAL atau bgaimana ya traveloka??? Memalukan!!!"
Pengguna Google,1,2023-02-07 18:28:12,Sangat buruk.. Udah pembayaran tiket pesawat dan keesokan hari.y harus reschedule sedangkan harga penerbangan naik tinggi banget..
Pengguna Google,1,2020-06-16 15:05:28,Mending beli tiket atau dll langsung aja. . Disini refund aja udah sampe 1 bulan 10 hari belum ada kejelasan. . Padahal udah langganan eh pass refund di persulit pengembalian dananya. Nyesel asli. . Kalo boleh kasih bintang kasih bintang 0. .
Pengguna Google,1,2023-10-20 20:26:37,"Kecewa berat, booking hotel buat 3 hari udah full payment, tidak bisa d refund dan di reschedule 😭 telpon operator juga sia2..."
Pengguna Google,1,2020-08-27 19:03:32,"Sekelas traveloka kok bs ya ga nyambung, untuk pengajuan refund ribet bener. CS minta data rek sudah dikasi, eh SUPPORTnya bilang kl ga ada tanggapan dlm 7 hari kasus ditutup. Kyknya ga bs lg traveloka dipercaya. Kl mau ditutuo kasusnya tutup ajalah. Semoga hanya saya yg punya kejadian seperti ini."
Pengguna Google,1,2020-02-22 00:32:07,"Ga jelas kalo pesen tiket selalu ga bisa tolong dong di perbaiki, jangan maunya untung sendiri. Selau coba kembali coba kembali. Aplikasih ga jelas"
Pengguna Google,5,2023-11-17 14:45:20,"Aplikasi yang bagus dan sangat membantu, banyak penawaran dan promo menarik, mudah digunakan dan viturnya lengkap."
